,up_bytes_mean,up_bytes_median,up_bytes_std,up_bytes_var,up_bytes_skew,up_bytes_kurt,up_bytes_perc25,up_bytes_perc50,up_bytes_perc75,up_bytes_perc90,up_bytes_silences,up_bytes_silence_mean,up_bytes_longest_silence,up_bytes_shortest_silence,up_packet_mean,up_packet_median,up_packet_std,up_packet_var,up_packet_skew,up_packet_kurt,up_packet_perc25,up_packet_perc50,up_packet_perc75,up_packet_perc90,up_packet_silence_mean,up_bytes_1max_y,up_bytes_2max_y,up_bytes_3max_y,up_bytes_4max_y,up_bytes_5max_y,up_bytes_1max_x,up_bytes_2max_x,up_bytes_3max_x,up_bytes_4max_x,up_bytes_5max_x,up_bytes_1min_y,up_bytes_2min_y,up_bytes_3min_y,up_bytes_4min_y,up_bytes_5min_y,up_bytes_1min_x,up_bytes_2min_x,up_bytes_3min_x,up_bytes_4min_x,up_bytes_5min_x,up_packet_1max_y,up_packet_2max_y,up_packet_3max_y,up_packet_4max_y,up_packet_5max_y,up_packet_1max_x,up_packet_2max_x,up_packet_3max_x,up_packet_4max_x,up_packet_5max_x,up_packet_1min_y,up_packet_2min_y,up_packet_2min_y,up_packet_4min_y,up_packet_5min_y,up_packet_1min_x,up_packet_2min_x,up_packet_3min_x,up_packet_4min_x,up_packet_5min_x,down_bytes_mean,down_bytes_median,down_bytes_std,down_bytes_var,down_bytes_skew,down_bytes_kurt,down_bytes_perc25,down_bytes_perc50,down_bytes_perc75,down_bytes_perc90,down_bytes_silences,down_bytes_silence_mean,down_bytes_longest_silence,down_bytes_shortest_silence,down_packet_mean,down_packet_median,down_packet_std,down_packet_var,down_packet_skew,down_packet_kurt,down_packet_perc25,down_packet_perc50,down_packet_perc75,down_packet_perc90,down_packet_silence_mean,down_packet_longest_silence,down_packet_shortest_silence,down_bytes_1max_y,down_bytes_2max_y,down_bytes_3max_y,down_bytes_4max_y,down_bytes_5max_y,down_bytes_1max_x,down_bytes_2max_x,down_bytes_3max_x,down_bytes_4max_x,down_bytes_5max_x,down_bytes_1min_y,down_bytes_2min_y,down_bytes_3min_y,down_bytes_4min_y,down_bytes_5min_y,down_bytes_1min_x,down_bytes_2min_x,down_bytes_3min_x,down_bytes_4min_x,down_bytes_5min_x,down_packet_1max_y,down_packet_2max_y,down_packet_3max_y,down_packet_4max_y,down_packet_5max_y,down_packet_1max_x,down_packet_2max_x,down_packet_3max_x,down_packet_4max_x,down_packet_5max_x,down_packet_1min_y,down_packet_2min_y,down_packet_2min_y,down_packet_4min_y,down_packet_5min_y,down_packet_1min_x,down_packet_2min_x,down_packet_3min_x,down_packet_4min_x,down_packet_5min_x,label
0,3329.0384615384614,715.5,5760.1368405271105,33179176.42159764,2.0693134126116304,2.855637783064018,79.0,715.5,2669.25,11900.5,5.0,1.25,2.0,1.0,14.384615384615385,3.0,23.20821625578209,538.621301775148,2.1293955097317956,3.7219402847658696,1.0,3.0,18.75,38.5,1.25,0.03044551620173502,0.00922996973048199,0.007616447675960678,-1.0,-1.0,10.318686987253326,5.505743883018121,3.1690765305049875,-1.0,-1.0,0.007777846254307923,0.007273269443984268,0.006695964891173069,-1.0,-1.0,12.95388108155891,7.33603234563737,4.177095129709655,-1.0,-1.0,0.032084047582171066,0.006170110924791005,0.005578331799134322,-1.0,-1.0,10.374716437208077,5.272318405064256,3.5894181500062143,-1.0,-1.0,0.012124574251978519,0.00606078691670013,0.005117990057669363,-1.0,-1.0,12.814342045461547,5.7495039897959295,4.199776343202749,-1.0,-1.0,102969.88461538461,385.0,166749.59731570035,27805428204.948223,1.1521697339754744,-0.4754205822451709,15.0,385.0,229962.25,391997.0,7.0,1.1666666666666667,2.0,1.0,15.538461538461538,3.5,24.79800049202288,614.940828402367,2.095950594562071,3.5803878534423106,0.25,3.5,18.75,44.0,1.1666666666666667,2.0,1.0,0.03573455405311688,0.014581460941223959,0.013037659683040659,-1.0,-1.0,10.374716437208077,3.6285043510007977,2.85922667678394,-1.0,-1.0,0.006041063439171877,0.001180944209262932,0.012662555728815007,-1.0,-1.0,13.527398394154442,5.476009691898362,3.118008800475674,-1.0,-1.0,0.03391434452037675,0.0044950239740809824,-1.0,-1.0,-1.0,10.374716437208077,3.707958250166771,-1.0,-1.0,-1.0,0.011621016096248698,0.004481196804535684,-1.0,-1.0,-1.0,12.883922655594034,3.8931488351584664,-1.0,-1.0,-1.0,youtube
1,293.17241379310343,0.0,553.7866556072441,306679.6599286564,1.9934454193617195,2.9418673536064333,0.0,0.0,270.0,1143.8,17.0,2.4285714285714284,3.0,1.0,2.413793103448276,0.0,4.514476648014659,20.380499405469674,2.0831360610664333,3.2117479362079653,0.0,0.0,2.0,7.799999999999997,2.4285714285714284,0.0017484872728523316,0.005362724774350798,0.02715526599042269,0.011493999189022905,-1.0,10.207534227171136,7.537376716129338,4.154536407845515,2.3527939833005624,-1.0,0.0009971093674310948,0.0017481050542390113,0.0051101628555789815,0.007485926708624545,-1.0,12.40467902148,10.043046056197529,6.800425414874094,2.921835588361294,-1.0,0.006619199440120278,0.008023115301337399,0.027382636515361266,0.007513273307016051,-1.0,10.431050121535486,6.004056278505702,4.065513259643812,2.3400875393665004,-1.0,0.003141091728151477,0.0035562970906373188,0.007953474227877993,0.00625976886269671,-1.0,12.607846760863092,8.264199032169827,5.71845335356788,2.813151987638031,-1.0,14610.758620689656,0.0,49617.53904977079,2461900181.35553,3.716467528089258,13.08849516567484,0.0,0.0,300.0,10639.999999999965,17.0,2.4285714285714284,3.0,1.0,2.5517241379310347,0.0,4.738588520359142,22.454221165279435,2.1296492738132393,3.570688273485076,0.0,0.0,3.0,7.799999999999997,2.4285714285714284,3.0,1.0,0.004298056240809745,0.014387467327391773,0.016674578315847313,0.014206646271871534,-1.0,10.431050121535486,5.687570408676662,4.45754697038357,2.430494719960938,-1.0,0.0026922762270439253,0.003493844809454491,0.014386055981590363,0.006064409693521593,-1.0,12.271055982727647,9.110309078053533,5.595918690153245,3.203585511365387,-1.0,0.006837946416556112,0.00781856070254573,0.026454924122210777,0.007806485366176366,-1.0,10.431050121535486,6.004056278505702,4.065513259643812,2.3913287840796547,-1.0,0.0034822111141745216,0.003295888399399603,0.007732250607620241,0.006892346670024352,-1.0,12.539757119724424,8.175177189232933,5.687570408676662,2.813151987638031,-1.0,youtube
2,164.16129032258064,0.0,494.0293903216295,244065.03850156092,3.6493358552115933,12.577870977904599,0.0,0.0,54.0,162.0,20.0,2.857142857142857,8.0,1.0,0.8387096774193549,0.0,2.033537743545095,4.135275754422477,4.062962745492198,17.215018531374913,0.0,0.0,1.0,2.0,2.857142857142857,0.01447950221759289,0.016490823889307494,-1.0,-1.0,-1.0,10.374716437208077,2.9858154565825297,-1.0,-1.0,-1.0,0.007916298329451727,0.0013729693114622663,-1.0,-1.0,-1.0,12.40467902148,6.269878559862212,-1.0,-1.0,-1.0,0.014794259248644453,0.006080747419693654,0.007814398494693096,0.01209905496066121,-1.0,10.374716437208077,6.135527991363824,4.45754697038357,3.134939279931106,-1.0,0.007599116116868612,0.004581032871926745,0.005751044225025131,0.007611120282133874,-1.0,12.472035201902695,7.456184193591156,5.505743883018121,4.132099516084914,-1.0,91.90322580645162,0.0,238.57430773697072,56917.70031217481,3.5419996907574145,12.290781278221434,0.0,0.0,60.0,180.0,20.0,2.857142857142857,8.0,1.0,0.9354838709677419,0.0,2.256681604179703,5.0926118626430785,3.886337150857526,15.81570078471108,0.0,0.0,1.0,3.0,2.857142857142857,8.0,1.0,0.01618492028797134,0.01565403882578033,-1.0,-1.0,-1.0,10.374716437208077,3.0347180823964295,-1.0,-1.0,-1.0,0.007998220677418117,0.001735825857008042,-1.0,-1.0,-1.0,12.539757119724424,6.800425414874094,-1.0,-1.0,-1.0,0.015827745627611876,0.0046470186633120044,0.007652037214889188,0.012941079347015104,-1.0,10.374716437208077,5.971630913165059,4.409530333231364,3.118008800475674,-1.0,0.007574463630569352,0.00395597745005798,0.004646212273144777,0.007556068705326645,-1.0,12.539757119724424,7.217816671226496,5.875401733347927,4.154536407845515,-1.0,youtube
3,2021.3548387096773,324.0,4497.227623041147,20225056.293444328,3.5950571399891063,13.389173248546761,0.0,324.0,1734.5,4726.0,13.0,1.8571428571428572,3.0,1.0,11.612903225806452,2.0,24.898085713894577,619.9146722164412,3.4363499254614034,12.39813917621229,0.0,2.0,8.5,29.0,1.8571428571428572,0.018824806412020414,0.010599128419058013,0.0036837707864795254,-1.0,-1.0,10.374716437208077,6.069436164792859,3.0183288551868457,-1.0,-1.0,0.010197616550402194,0.009814879934627794,0.0034511449133217795,-1.0,-1.0,12.40467902148,7.178836300012429,3.648206770814107,-1.0,-1.0,0.01680194277760366,0.00951402410516046,0.006578063708348102,-1.0,-1.0,10.374716437208077,6.338153061009975,2.9858154565825297,-1.0,-1.0,0.01041509914506839,0.008973525333519979,0.003731441611213885,-1.0,-1.0,12.271055982727647,7.217816671226496,4.065513259643812,-1.0,-1.0,67567.09677419355,344.0,173812.93286069305,30210935629.63579,2.84790343323712,7.15143184120635,0.0,344.0,8907.5,263440.0,14.0,1.75,3.0,1.0,12.870967741935484,3.0,25.785394635002778,664.88657648283,3.126581565540589,10.408443122325112,0.0,3.0,10.0,35.0,1.75,3.0,1.0,0.0143999115312693,0.010742931088096059,-1.0,-1.0,-1.0,10.374716437208077,3.051196301489077,-1.0,-1.0,-1.0,0.009916566494444,0.004226503121955159,-1.0,-1.0,-1.0,12.138872329585718,4.579888577727217,-1.0,-1.0,-1.0,0.016166972534313186,0.009179118380560094,0.00818617629402776,-1.0,-1.0,10.374716437208077,6.236017600951348,2.969690331745505,-1.0,-1.0,0.010229407198987617,0.008183563158282347,0.0034043230911137198,-1.0,-1.0,12.204785205956307,7.375866275834504,4.154536407845515,-1.0,-1.0,youtube
4,1278.7,54.0,3652.183786448869,13338446.409999996,4.489942933037333,20.050258057100777,0.0,54.0,786.75,3428.5,14.0,1.5555555555555556,3.0,1.0,6.233333333333333,1.0,12.300903309197345,151.3122222222222,2.3183556446302442,4.213719293904883,0.0,1.0,3.75,22.000000000000014,1.5555555555555556,0.013020777024729901,0.014181695342820547,0.008123058026383499,0.010295301142340976,-1.0,10.318686987253326,4.994403908756819,3.418675526200926,2.4972019543784096,-1.0,0.004584975527525737,0.00585762801837046,0.008100865901658202,0.008080033847530763,-1.0,12.814342045461547,7.14006644527574,3.608908335613248,3.186284302684534,-1.0,0.011772994971368493,0.01606478011928453,0.008984319675748562,-1.0,-1.0,10.374716437208077,5.131480064315113,2.430494719960938,-1.0,-1.0,0.0072230841312693585,0.0038538572262816775,0.005117110687491418,-1.0,-1.0,12.204785205956307,7.063153743733091,3.10116975537,-1.0,-1.0,109944.46666666666,30.0,310866.4953954493,96637977959.4489,2.953113067602661,7.744728004604957,0.0,30.0,540.0,456350.20000000007,15.0,1.6666666666666667,3.0,1.0,9.466666666666667,0.5,21.512373700320058,462.7822222222221,3.166564236900729,9.945862059969153,0.0,0.5,5.75,24.200000000000017,1.6666666666666667,3.0,1.0,0.015293967749187398,0.013513508675279905,0.00933924553688038,0.008574827124421657,-1.0,10.374716437208077,5.243844846099058,4.043557144206802,2.4972019543784096,-1.0,0.0067945353061142555,0.004702797873829289,0.009324476811156534,0.00584642305079837,-1.0,12.539757119724424,7.537376716129338,4.177095129709655,3.151961690215773,-1.0,0.015946777382210262,0.015546480905005905,0.00987445976887746,-1.0,-1.0,10.318686987253326,5.131480064315113,2.4173686472531632,-1.0,-1.0,0.005317733224742771,0.0025680065971890593,0.006426961074330476,-1.0,-1.0,12.814342045461547,7.415916500333542,3.0844216508158815,-1.0,-1.0,youtube
5,822.6451612903226,54.0,1382.1445596488484,1910323.583766909,1.912377687316331,2.8415963026683544,0.0,54.0,1146.0,2242.0,14.0,2.0,4.0,1.0,6.161290322580645,1.0,13.07076712262051,170.84495317377724,3.207500083241381,10.440060866446341,0.0,1.0,7.0,13.0,2.0,0.012431455966236571,0.01365740440957954,0.0035220187719234683,-1.0,-1.0,10.431050121535486,4.315043191028479,2.5796717468133314,-1.0,-1.0,0.009386964681417446,0.005260063634224323,0.0034314242280184706,-1.0,-1.0,11.943261826330119,6.547469799067858,2.843785204338331,-1.0,-1.0,0.014286684778753408,0.011902809677623407,-1.0,-1.0,-1.0,4.530554078394877,2.483715624146968,-1.0,-1.0,-1.0,0.001998755338357175,0.006309843822128655,-1.0,-1.0,-1.0,8.264199032169827,3.186284302684534,-1.0,-1.0,-1.0,86125.41935483871,0.0,250483.0178769803,62741742244.75963,4.007554382770823,16.505930564425867,0.0,0.0,738.5,233114.0,16.0,2.0,5.0,1.0,7.516129032258065,0.0,16.775310136533964,281.4110301768992,3.053542385042127,8.388254018495862,0.0,0.0,6.0,14.0,2.0,5.0,1.0,0.010298731225109672,0.007957774451887396,0.009305593906586791,-1.0,-1.0,7.66082624558859,4.705587966601125,2.404313462905406,-1.0,-1.0,0.004596130765163047,0.007152538794211253,0.005139038910872195,-1.0,-1.0,9.774768263782061,5.565697503087705,3.4559024619236753,-1.0,-1.0,0.015602418119868738,0.013088017965756416,-1.0,-1.0,-1.0,4.6297602945350045,2.430494719960938,-1.0,-1.0,-1.0,0.0007881994493708662,0.0046151949559008025,-1.0,-1.0,-1.0,9.360350157466002,3.203585511365387,-1.0,-1.0,-1.0,youtube
6,389.5806451612903,0.0,825.5169553051944,681478.2434963583,3.310547302161756,11.932029690672811,0.0,0.0,432.0,983.0,16.0,1.7777777777777777,3.0,1.0,3.870967741935484,0.0,9.717765359361408,94.43496357960456,4.011068408982299,16.577923285693668,0.0,0.0,2.5,11.0,1.7777777777777777,0.012045346505275736,0.014887979134303682,0.00859354005025338,-1.0,-1.0,10.262960128630226,5.71845335356788,3.2384702703897275,-1.0,-1.0,0.0014159972696937775,0.008786182045650095,0.007197178374751463,-1.0,-1.0,13.527398394154442,8.53712320541459,3.8097266836353483,-1.0,-1.0,0.010121264536891104,0.015496390808899935,0.015574292934709749,0.009337929570758704,0.006570042876804762,10.207534227171136,7.33603234563737,6.6908407185663865,3.668016172818685,2.45696107221374,0.002259283260576879,0.009689027743450186,0.015493848082688826,0.006850314939622812,0.005972492492907486,13.16604382523172,9.462277687874728,7.178836300012429,4.555154539026766,2.7979593450766225,74767.54838709677,0.0,258605.48393043183,66876796318.89283,4.448127031563077,19.655157781470393,0.0,0.0,322.0,216963.0,16.0,1.7777777777777777,3.0,1.0,6.451612903225806,0.0,18.72696642791062,350.6992715920915,4.460769157727363,19.864600462061674,0.0,0.0,3.5,17.0,1.7777777777777777,3.0,1.0,0.00915456088377644,0.01683163782429345,0.009888729979114759,0.006569984871249412,-1.0,10.097578803154006,7.6194533672706966,3.5507529850530424,2.4436920659455152,-1.0,0.0029391821855830696,0.009079715239133621,0.006191376627185216,0.006348479428161845,-1.0,12.883922655594034,9.721978879843752,4.6297602945350045,2.6938835724658916,-1.0,0.01196134813437603,0.014196805222950215,0.008927735512355853,0.006001853051848411,-1.0,10.262960128630226,7.66082624558859,3.728092096795578,2.5657400321575565,-1.0,0.0038754577632515628,0.010751934136069157,0.007571233540127274,0.005970637694586423,-1.0,12.883922655594034,9.209513839623861,4.604756919811931,2.7085110938737853,-1.0,youtube
7,411.56666666666666,0.0,782.7072114711151,612630.5788888889,1.7693643975802305,1.7126702497627369,0.0,0.0,135.0,1710.9000000000003,18.0,2.25,4.0,1.0,3.8,0.0,8.642530493630517,74.69333333333334,2.565643509547267,5.2195754665576235,0.0,0.0,1.75,10.40000000000002,2.25,0.01503926773123319,0.012678063470785289,0.009630799864334582,-1.0,-1.0,6.407171022730774,3.4559024619236753,2.3527939833005624,-1.0,-1.0,0.0026665436761075224,0.008597096665649773,0.008129755653937856,-1.0,-1.0,11.750803466695855,4.808626925810812,2.738004845949181,-1.0,-1.0,0.011991429722657298,0.017515899358785902,-1.0,-1.0,-1.0,6.441961327797017,3.3273531606534728,-1.0,-1.0,-1.0,0.001703225118869142,0.005126889053987916,-1.0,-1.0,-1.0,10.487689692198115,4.680175078733001,-1.0,-1.0,-1.0,73224.1,0.0,237065.71472728119,56200153099.15667,3.786607202546905,14.214751033178409,0.0,0.0,252.75,131182.0000000005,18.0,2.25,4.0,1.0,5.4,0.0,14.183558556770345,201.1733333333333,3.570439868481741,12.783242148009164,0.0,0.0,2.75,10.900000000000027,2.25,4.0,1.0,0.005010099926275104,0.009264967636798998,0.016039885426144606,-1.0,-1.0,10.374716437208077,6.512109687429391,3.203585511365387,-1.0,-1.0,0.004066935621923308,0.004797285628808395,0.004862866296586687,-1.0,-1.0,11.814609167515995,9.565315136318619,4.731138843937364,-1.0,-1.0,0.004567110425323155,0.011347405410167204,0.015702769751910855,-1.0,-1.0,10.207534227171136,6.547469799067858,3.273734899533929,-1.0,-1.0,0.003459488271951315,0.004555556052148085,0.0046345975976318015,-1.0,-1.0,11.943261826330119,9.881208511495467,4.680175078733001,-1.0,-1.0,youtube
8,1509.6129032258063,54.0,4584.703527034355,21019506.430801254,4.082015366916233,16.308905981970142,0.0,54.0,564.5,2228.0,14.0,2.3333333333333335,5.0,1.0,15.064516129032258,1.0,60.64275904645063,3677.5442247658693,5.0934779014670095,24.589205868004708,0.0,1.0,2.5,20.0,2.3333333333333335,0.016007102168720023,0.009361179598895783,-1.0,-1.0,-1.0,10.374716437208077,2.3148801472675022,-1.0,-1.0,-1.0,0.01043834102548672,0.0029995754121678164,-1.0,-1.0,-1.0,12.204785205956307,4.0875885946164665,-1.0,-1.0,-1.0,0.013040482335703521,0.008755145276352181,0.009584269095624381,0.00740410073060047,-1.0,10.374716437208077,8.043439208902422,6.236017600951348,2.483715624146968,-1.0,0.007428543693042061,0.008751426669489429,0.008690503354555386,0.006708102931999198,-1.0,12.337686603263526,8.21956759295011,7.415916500333542,3.5315768718665455,-1.0,279492.5483870968,0.0,1239171.9987753488,1535547242548.8928,5.05326288297594,24.225301994892085,0.0,0.0,195.0,89244.0,19.0,2.7142857142857144,6.0,1.0,23.419354838709676,0.0,100.48520166881528,10097.275754422477,5.128945376339531,24.832132044175285,0.0,0.0,2.5,24.0,2.7142857142857144,6.0,1.0,0.012799015160281577,0.010224288528889954,-1.0,-1.0,-1.0,10.318686987253326,6.236017600951348,-1.0,-1.0,-1.0,0.006959280273986119,0.008928973641416475,-1.0,-1.0,-1.0,12.40467902148,8.445161426884457,-1.0,-1.0,-1.0,0.012607412250004304,0.009082953772780266,0.009794419731458419,-1.0,-1.0,10.318686987253326,7.828576496701601,6.269878559862212,-1.0,-1.0,0.007081146543365972,0.008935078963131133,0.00904391110796824,-1.0,-1.0,12.337686603263526,8.491017818314097,7.375866275834504,-1.0,-1.0,youtube
9,254.38709677419354,0.0,701.853062345552,492597.72112382925,3.345814828786319,10.547425879920588,0.0,0.0,54.0,788.0,20.0,1.8181818181818181,4.0,1.0,2.4516129032258065,0.0,7.504143843097492,56.312174817898004,4.050594263514487,15.922093207343018,0.0,0.0,1.0,3.0,1.8181818181818181,0.003822798470780518,0.01592533193983891,0.013166407416716755,-1.0,-1.0,10.318686987253326,5.687570408676662,2.85922667678394,-1.0,-1.0,0.003228067961301951,0.0037607657424314845,0.0047992517057023855,-1.0,-1.0,11.750803466695855,9.721978879843752,3.9142882483508004,-1.0,-1.0,0.004390146590158853,0.015234539794193097,0.01208453558014277,-1.0,-1.0,10.043046056197529,5.71845335356788,2.843785204338331,-1.0,-1.0,0.0031360210118590356,0.004389978999832262,0.004735052355505269,-1.0,-1.0,12.008112557011405,9.988807817513639,3.8721235869845887,-1.0,-1.0,54929.41935483871,0.0,232541.8028628296,54075690078.6951,4.549499416891443,19.953276535552167,0.0,0.0,60.0,344.0,20.0,1.8181818181818181,4.0,1.0,3.6451612903225805,0.0,12.800071539862518,163.84183142559843,4.589237134289238,20.469014452805915,0.0,0.0,1.0,4.0,1.8181818181818181,4.0,1.0,0.014280007112233864,0.011938804889564702,-1.0,-1.0,-1.0,5.780723227908187,2.9060559916981052,-1.0,-1.0,-1.0,0.003000969317848366,0.006431241896633319,-1.0,-1.0,-1.0,12.073315420747383,3.8721235869845887,-1.0,-1.0,-1.0,0.005608641866893761,0.013593783090821463,0.011254544342837089,-1.0,-1.0,10.262960128630226,5.71845335356788,2.85922667678394,-1.0,-1.0,0.003889117050809068,0.00543838082355197,0.005879051256790241,-1.0,-1.0,12.073315420747383,9.565315136318619,3.8721235869845887,-1.0,-1.0,youtube
