,up_bytes_mean,up_bytes_median,up_bytes_std,up_bytes_var,up_bytes_skew,up_bytes_kurt,up_bytes_perc25,up_bytes_perc50,up_bytes_perc75,up_bytes_perc90,up_bytes_silences,up_bytes_silence_mean,up_bytes_longest_silence,up_bytes_shortest_silence,up_packet_mean,up_packet_median,up_packet_std,up_packet_var,up_packet_skew,up_packet_kurt,up_packet_perc25,up_packet_perc50,up_packet_perc75,up_packet_perc90,up_packet_silences,up_packet_silence_mean,up_packet_longest_silence,up_packet_shortest_silence,up_bytes_1max_y,up_bytes_2max_y,up_bytes_3max_y,up_bytes_4max_y,up_bytes_5max_y,up_bytes_1max_x,up_bytes_2max_x,up_bytes_3max_x,up_bytes_4max_x,up_bytes_5max_x,up_bytes_1min_y,up_bytes_2min_y,up_bytes_3min_y,up_bytes_4min_y,up_bytes_5min_y,up_bytes_1min_x,up_bytes_2min_x,up_bytes_3min_x,up_bytes_4min_x,up_bytes_5min_x,up_packet_1max_y,up_packet_2max_y,up_packet_3max_y,up_packet_4max_y,up_packet_5max_y,up_packet_1max_x,up_packet_2max_x,up_packet_3max_x,up_packet_4max_x,up_packet_5max_x,up_packet_1min_y,up_packet_2min_y,up_packet_3min_y,up_packet_4min_y,up_packet_5min_y,up_packet_1min_x,up_packet_2min_x,up_packet_3min_x,up_packet_4min_x,up_packet_5min_x,down_bytes_mean,down_bytes_median,down_bytes_std,down_bytes_var,down_bytes_skew,down_bytes_kurt,down_bytes_perc25,down_bytes_perc50,down_bytes_perc75,down_bytes_perc90,down_bytes_silences,down_bytes_silence_mean,down_bytes_longest_silence,down_bytes_shortest_silence,down_packet_mean,down_packet_median,down_packet_std,down_packet_var,down_packet_skew,down_packet_kurt,down_packet_perc25,down_packet_perc50,down_packet_perc75,down_packet_perc90,down_packet_silences,down_packet_silence_mean,down_packet_longest_silence,down_packet_shortest_silence,down_bytes_1max_y,down_bytes_2max_y,down_bytes_3max_y,down_bytes_4max_y,down_bytes_5max_y,down_bytes_1max_x,down_bytes_2max_x,down_bytes_3max_x,down_bytes_4max_x,down_bytes_5max_x,down_bytes_1min_y,down_bytes_2min_y,down_bytes_3min_y,down_bytes_4min_y,down_bytes_5min_y,down_bytes_1min_x,down_bytes_2min_x,down_bytes_3min_x,down_bytes_4min_x,down_bytes_5min_x,down_packet_1max_y,down_packet_2max_y,down_packet_3max_y,down_packet_4max_y,down_packet_5max_y,down_packet_1max_x,down_packet_2max_x,down_packet_3max_x,down_packet_4max_x,down_packet_5max_x,down_packet_1min_y,down_packet_2min_y,down_packet_3min_y,down_packet_4min_y,down_packet_5min_y,down_packet_1min_x,down_packet_2min_x,down_packet_3min_x,down_packet_4min_x,down_packet_5min_x,label
0,1.4815541086709159,0.0932508384389165,4.684881325000623,21.94811302933959,4.463997370651155,19.694896397114682,-0.24974005287873774,0.0932508384389165,1.1472332648837913,2.5466361014598218,6.0,1.5,2.0,1.0,0.8184543284807355,0.5549387951618556,1.22837792953595,1.5089123377710272,0.6158663673360935,-0.4938693421127551,-0.29207541907740137,0.5549387951618556,1.6842910808141984,2.5595391021947647,6.0,1.5,2.0,1.0,0.01666898756943262,0.012885450107266574,0.012630966620453796,-1.0,-1.0,10.262960128630226,8.131026519287625,4.338473448853237,-1.0,-1.0,0.0034118216241716013,0.01274561127466515,0.004790839071857229,-1.0,-1.0,13.16604382523172,8.630086382056959,5.875401733347927,-1.0,-1.0,0.014115333086174763,0.017264362585069973,0.006375039860201588,-1.0,-1.0,10.262960128630226,7.8710848929327035,3.9783976939345327,-1.0,-1.0,0.010403120437447235,0.013189235793794489,0.0023224109668410404,-1.0,-1.0,11.943261826330119,9.30979887022062,5.159343493626663,-1.0,-1.0,0.25565405363145816,-0.3219903352330219,1.0280362609844733,1.056858553898936,1.5629858760165216,1.7877145903044749,-0.4322246821939849,-0.3219903352330219,1.1879817488540294,1.3966632470277422,6.0,1.5,2.0,1.0,0.5653036760203897,0.11312140903892363,1.095561879716688,1.2002558322883625,1.2213116147573573,1.5030760026514898,-0.3107994662562005,0.11312140903892363,1.1729235972767338,2.0207653478669823,6.0,1.5,2.0,1.0,0.019760106092241863,0.007365777330616496,-1.0,-1.0,-1.0,10.374716437208077,4.132099516084914,-1.0,-1.0,-1.0,0.011167861528122047,0.005129794152276297,-1.0,-1.0,-1.0,12.40467902148,5.048789401577003,-1.0,-1.0,-1.0,0.011503477582853796,0.018156304641618718,0.007416154577852026,0.0047003534005167855,-1.0,10.207534227171136,7.828576496701601,4.021719604451211,2.9858154565825297,-1.0,0.009135495349032456,0.011327842383979929,0.0024163290344316043,0.004683620710597619,-1.0,11.750803466695855,9.617253851621625,5.329730188332646,3.118008800475674,-1.0,twitch
1,-0.061285613149204374,-0.3069052014316801,0.39701403733968843,0.15762014584475953,2.055497997005131,3.635048447559978,-0.3069052014316801,-0.3069052014316801,0.0789595513006809,0.1961481058342134,17.0,5.666666666666667,13.0,1.0,0.16907676423063858,-0.574413490490487,1.094664508471039,1.1982903861061414,1.5685460978331716,2.2941301548711994,-0.574413490490487,-0.574413490490487,1.119614937988027,1.4301868165424216,17.0,5.666666666666667,13.0,1.0,0.021613035820087754,0.011569467556648153,-1.0,-1.0,-1.0,7.786297670316933,4.45754697038357,-1.0,-1.0,-1.0,0.004802748761447571,0.0074447823117299505,-1.0,-1.0,-1.0,12.539757119724424,5.780723227908187,-1.0,-1.0,-1.0,0.011175193707555998,0.010547840322809558,0.0028673535093949386,-1.0,-1.0,10.717340192426423,7.7024237745445,2.2167368234473575,-1.0,-1.0,0.011083440789599597,0.008500326298542823,0.001286187751149272,-1.0,-1.0,11.19183738030649,9.012172948865935,3.2384702703897275,-1.0,-1.0,0.13730735546656894,-0.435719301108708,0.887627672391172,0.7878828847945698,1.4097347310738986,1.040111025000746,-0.435719301108708,-0.435719301108708,0.7726715663848124,1.238603172026294,17.0,5.666666666666667,13.0,1.0,0.04246792982306965,-0.5227599039037625,0.8233480055337687,0.6779019382164349,1.5353976544051235,2.2018041779364506,-0.5227599039037625,-0.5227599039037625,0.7490027219816098,0.9821592033939283,17.0,5.666666666666667,13.0,1.0,0.014347711252386123,0.0036702239654958797,-1.0,-1.0,-1.0,6.6908407185663865,2.204765166615682,-1.0,-1.0,-1.0,0.00694920627410222,0.0012469773336678375,-1.0,-1.0,-1.0,9.565315136318619,3.10116975537,-1.0,-1.0,-1.0,0.0105798147962062,0.011665197332431041,0.004078585140836726,0.0029039748182891015,-1.0,10.775534289863566,7.7024237745445,4.506086474432967,2.2408755048192135,-1.0,0.01053703041405765,0.008539690935518778,0.00406652489620148,0.001341366999466112,-1.0,11.13139500617541,9.159777155454433,4.705587966601125,3.2209806638985086,-1.0,twitch
2,0.3722167633772753,-0.24974005287873774,1.3665370510449062,1.8674235118785083,2.592974005038192,5.644493745503722,-0.3069052014316801,-0.24974005287873774,0.09325083843891649,1.3933292294042103,14.0,4.666666666666667,9.0,2.0,0.28201199279587286,-0.29207541907740137,0.9766430808098434,0.9538317072937422,0.5565724861605418,-1.348761148021708,-0.574413490490487,-0.29207541907740137,1.4019530094011128,1.4301868165424216,14.0,4.666666666666667,9.0,2.0,0.013862019504571629,0.013844663496385471,0.008650318964422175,-1.0,-1.0,10.318686987253326,3.648206770814107,2.2167368234473575,-1.0,-1.0,0.007014396316573585,0.0025496080730114112,0.00817995125728026,-1.0,-1.0,12.40467902148,6.407171022730774,2.4972019543784096,-1.0,-1.0,0.017558683386932197,0.0056894355650259415,0.0014914042866752209,-1.0,-1.0,10.487689692198115,5.300946572638965,2.2408755048192135,-1.0,-1.0,0.014805572935381333,0.004258992459790282,0.00118479581998155,-1.0,-1.0,11.750803466695855,6.20233951074,2.9060559916981052,-1.0,-1.0,0.27058494115390136,-0.4053556782741809,1.151904667503672,1.3268843630167448,2.774600921099109,9.343386701350983,-0.435719301108708,-0.4053556782741809,0.8018593268801086,1.2181717396795861,14.0,4.666666666666667,9.0,2.0,0.17670954033319225,-0.3107994662562005,0.844567705613261,0.7132946093648479,0.9734841919430357,0.18280239382859254,-0.5227599039037625,-0.3107994662562005,0.9609631596291718,1.0033552471586848,14.0,4.666666666666667,9.0,2.0,0.011285517127162966,0.009288772460830812,0.007286524172344477,0.0058080303181879825,-1.0,7.7024237745445,5.243844846099058,3.5507529850530424,2.327449717555155,-1.0,0.004098757243585749,0.007638688103076897,0.00692568348506266,0.0055980506645719715,-1.0,9.881208511495467,6.20233951074,4.199776343202749,2.6077625303838716,-1.0,0.010947843977342782,0.010630329996777136,0.00776703019388081,0.002454358708819967,-1.0,10.659460376665292,7.8710848929327035,5.272318405064256,2.3023784599059653,-1.0,0.010735279758747556,0.008631379666514644,0.00555258611895374,0.002424098289889598,-1.0,11.252607950552123,9.061108156789754,6.236017600951348,2.5243947007885015,-1.0,twitch
3,0.2103441177248602,-0.07824460721991061,1.0362166062523381,1.0737448550731132,2.7537751839384157,6.542194158008957,-0.3069052014316801,-0.07824460721991061,0.09325083843891649,0.49812300306513413,13.0,6.5,8.0,5.0,0.4890599118321359,0.13143168804222716,1.0975734914035065,1.204667569031683,0.4520658060042269,-1.0479206396554983,-0.574413490490487,0.13143168804222716,1.4019530094011128,1.7125248879555075,13.0,6.5,8.0,5.0,0.0033812465018047033,0.017002570854293866,0.013417102734483832,0.0063072696889022,-1.0,10.544636810128512,4.782657568159309,3.2560548437146957,2.1810154653305154,-1.0,0.003229817477509961,0.003019368341966831,0.011723603093740364,0.005991602424789325,-1.0,11.375140817353325,9.360350157466002,3.789151963173931,2.3913287840796547,-1.0,0.005487088997028702,0.0013464172292057348,-1.0,-1.0,-1.0,6.303923380431546,2.1810154653305154,-1.0,-1.0,-1.0,0.0036740699454916132,0.0011932914742555259,-1.0,-1.0,-1.0,7.66082624558859,2.5243947007885015,-1.0,-1.0,-1.0,0.5361122403404415,-0.1863485702505508,1.237133847513579,1.530500156663751,1.3634450896171408,1.3995635604987742,-0.435719301108708,-0.1863485702505508,1.155716965414952,1.8276706422573077,13.0,6.5,8.0,5.0,0.3957353259023396,0.007141190215142611,0.984089091652373,0.9684313403091925,0.5789555378049437,-0.953629503666702,-0.5227599039037625,0.007141190215142611,0.9609631596291718,1.8300009539841764,13.0,6.5,8.0,5.0,0.014955568254951765,0.008649101237828076,0.0050135973230353,-1.0,-1.0,10.487689692198115,6.168843301631763,4.245508909157048,-1.0,-1.0,0.013596301110296725,0.0023194892624633177,0.0045749523544916,-1.0,-1.0,11.561446455816373,7.744247173969177,4.8873841318910305,-1.0,-1.0,0.013230740273022106,0.00739187832834572,0.0007371583173863009,-1.0,-1.0,10.659460376665292,6.20233951074,2.2530432372164837,-1.0,-1.0,0.01310593186559922,0.002415503387645081,0.0006494686912756003,-1.0,-1.0,11.13139500617541,7.786297670316933,2.636159202532128,-1.0,-1.0,twitch
4,0.10496969389226965,0.007503115609502937,0.46771555481211485,0.21875784021320444,1.564673773547699,1.4069438561890477,-0.28546827072432673,0.007503115609502937,0.15041598699185887,1.05491154997079,8.0,2.6666666666666665,4.0,1.0,0.5549387951618557,0.6961078308683984,0.9163309546935243,0.8396624185295458,0.14040820766126294,-1.1889921486941204,-0.5038289726372156,0.6961078308683984,1.4019530094011128,1.6842910808141984,8.0,2.6666666666666665,4.0,1.0,0.02339271603086617,0.010618685022841365,0.005079333027107332,0.005970364030383284,-1.0,10.318686987253326,6.135527991363824,3.789151963173931,2.2899442888636083,-1.0,0.010269081544836559,0.0049581421658654685,0.004209342625345022,0.003623186437491616,-1.0,12.539757119724424,7.6194533672706966,4.433473646894715,3.0347180823964295,-1.0,0.002340766749517086,0.0016385122135576633,-1.0,-1.0,-1.0,4.3857163272655075,2.7232180412764495,-1.0,-1.0,-1.0,0.0009920374942074413,0.001256653603278936,-1.0,-1.0,-1.0,6.6547063213069455,3.2560548437146957,-1.0,-1.0,-1.0,0.6922206036461204,0.559038259145143,1.3367336094109876,1.786856742528927,1.73451135987774,3.62900755078308,-0.435719301108708,0.559038259145143,1.0842860756486017,2.0086853084193637,9.0,4.5,6.0,3.0,0.4451927613534375,0.5370422843340478,0.8613061930356668,0.7418483581615933,0.54717033032426,-0.46161892433439,-0.5227599039037625,0.5370422843340478,0.9609631596291718,1.2577077723357597,9.0,4.5,6.0,3.0,0.01767002367193622,0.004960315726037176,0.0025607248785682575,-1.0,-1.0,10.487689692198115,5.131480064315113,2.8284271247461903,-1.0,-1.0,0.015240124513286863,0.0031922124827061327,0.002547589634538801,-1.0,-1.0,11.687342353445176,7.025008641493198,3.002028139252851,-1.0,-1.0,0.015060673035447525,0.0032273247481320144,0.002775273556878985,-1.0,-1.0,10.717340192426423,4.222580713442229,2.7528719415090603,-1.0,-1.0,0.014889479449319891,0.0009358760126401673,0.002483978222413507,-1.0,-1.0,11.19183738030649,7.063153743733091,3.1690765305049875,-1.0,-1.0,twitch
5,0.13279006618803496,-0.07824460721991063,0.7202681430831672,0.5187861979404739,2.804071457625031,7.150359812518333,-0.3069052014316801,-0.07824460721991063,0.15041598699185887,0.5505720268624554,9.0,2.25,6.0,1.0,0.6772852927741929,0.4137697594553128,1.249290578304762,1.5607269490410471,0.8068474509328915,-0.18648313348613588,-0.574413490490487,0.4137697594553128,1.4019530094011128,2.2772010307816783,9.0,2.25,6.0,1.0,0.01520273850708987,0.016634068823871244,0.012980284165719879,-1.0,-1.0,6.6908407185663865,3.3454203592831933,2.3148801472675022,-1.0,-1.0,0.0009468568854579021,0.004364099144817817,0.010244033243057643,-1.0,-1.0,12.472035201902695,4.481751009638427,2.7085110938737853,-1.0,-1.0,0.018865504161932535,0.022343709918219438,0.0035890594385550824,-1.0,-1.0,10.318686987253326,4.45754697038357,2.1810154653305154,-1.0,-1.0,0.0007278886131387688,0.00416765761105329,0.0021557224305025517,-1.0,-1.0,14.126307487466182,7.217816671226496,2.6504732863194826,-1.0,-1.0,1.219446506327724,-0.0005293525491326945,2.3022749163322245,5.300469790372551,1.4547636187243989,1.0695888603512822,-0.435719301108708,-0.0005293525491326945,1.6652719649051257,4.789259070302601,9.0,2.25,6.0,1.0,0.6359571552362434,0.3250818466864857,1.3085970432278482,1.7124262215446668,1.2170952698222142,0.6028896645358817,-0.5227599039037625,0.3250818466864857,0.9609631596291718,2.699038748339181,9.0,2.25,6.0,1.0,0.013326927903930811,0.027422766525313513,0.0028531160201687054,-1.0,-1.0,10.318686987253326,4.45754697038357,2.228773485191785,-1.0,-1.0,0.0006094625069619105,0.0038027373055318416,0.0018187557080743201,-1.0,-1.0,14.050017282986396,7.14006644527574,2.7085110938737853,-1.0,-1.0,0.010653814567320853,0.030905927656740783,0.004245131380590668,-1.0,-1.0,10.318686987253326,4.45754697038357,2.228773485191785,-1.0,-1.0,0.0005235000721138575,0.001680389470363674,0.002306684788547879,-1.0,-1.0,14.050017282986396,7.456184193591156,2.738004845949181,-1.0,-1.0,twitch
6,0.5431405575505729,-0.04966203294343943,2.0886269481879287,4.362362528696821,4.206237961948079,17.73192435757651,-0.3069052014316801,-0.04966203294343943,0.4362417297565707,1.2051129777936456,13.0,4.333333333333333,6.0,3.0,0.554938795161856,-0.15090638337085852,1.3715935852265249,1.8812689630345523,0.9018878459308962,-0.6027003734559053,-0.574413490490487,-0.15090638337085852,1.4019530094011128,2.870110980749159,13.0,4.333333333333333,6.0,3.0,0.007503995576520148,0.013546105736074562,0.012993520407018568,0.01053509128210762,-1.0,10.097578803154006,7.828576496701601,4.268561602707295,2.9536522918789987,-1.0,0.0045896876393673085,0.00749306260020491,0.004676614080317579,0.00960613472498086,-1.0,12.271055982727647,9.82784428885496,5.971630913165059,3.400212707437047,-1.0,0.010860850596725202,0.014348858749988102,0.009412427919073919,0.0064285149534033924,-1.0,10.318686987253326,7.8710848929327035,4.362030930661031,2.9858154565825297,-1.0,0.00919625810328788,0.010185113839852015,0.0029518395670815392,0.00535189252449838,-1.0,11.687342353445176,9.41117593320225,5.595918690153245,3.4746676705474124,-1.0,0.7521426949782183,-0.4339610022836901,1.767357158216375,3.1235513246986604,1.6342975401414688,1.9019089275357857,-0.435719301108708,-0.4339610022836901,1.4810462055138802,3.5194310439894227,13.0,4.333333333333333,6.0,3.0,0.42399671758868124,-0.20481924743241944,1.1785373079478203,1.3889501862248954,1.0034167980769844,-0.3421255713643734,-0.5227599039037625,-0.20481924743241944,1.1199334878648433,2.444686223162106,13.0,4.333333333333333,6.0,3.0,0.014345241254694089,0.009930286593963734,0.011419021260952721,-1.0,-1.0,10.374716437208077,4.362030930661031,3.151961690215773,-1.0,-1.0,0.009532842101606542,0.0036968387418629756,0.008920326897284529,-1.0,-1.0,12.073315420747383,5.971630913165059,3.8097266836353483,-1.0,-1.0,0.010074221049256761,0.013301151100034202,0.011894278719919379,0.006672387379666846,-1.0,10.318686987253326,7.8710848929327035,4.338473448853237,3.0183288551868457,-1.0,0.008531095729195125,0.009438902016942752,0.0029866098514957852,0.006337097624602012,-1.0,11.687342353445176,9.41117593320225,5.656854249492381,3.3454203592831933,-1.0,twitch
7,1.2550372075298821,0.32191143265068595,2.533825271407378,6.420270506022673,3.159551812071084,10.92355540719391,-0.10039610228417581,0.32191143265068595,1.5481038691112998,3.120145454317217,6.0,3.0,5.0,1.0,1.1290262070351298,0.8372768665749413,1.7196889281886107,2.9573300097344926,1.296321497935484,1.7132647940636456,-0.29207541907740137,0.8372768665749413,1.966629152227284,3.124215245020936,6.0,3.0,5.0,1.0,0.00723916307261888,0.013937054928105284,0.010980974245457487,0.010392864929260533,-1.0,10.431050121535486,5.159343493626663,3.9355424464663518,2.6938835724658916,-1.0,0.005920838137978294,0.0032182974408398474,0.010975113713296137,0.009307751460509604,-1.0,11.814609167515995,8.0,4.065513259643812,3.151961690215773,-1.0,0.01784196648305251,0.01294414923830761,0.002535018161225496,-1.0,-1.0,10.374716437208077,6.102392602978154,2.738004845949181,-1.0,-1.0,0.010910062535225643,0.008461659778076688,0.002533531067011354,-1.0,-1.0,12.204785205956307,7.744247173969177,2.813151987638031,-1.0,-1.0,1.2882091776271096,-0.045311025748806175,2.580134519002029,6.657094136145832,1.7550401341350785,2.0743169878777072,-0.43549951375558077,-0.045311025748806175,1.3580532027038814,4.663804449137577,8.0,8.0,8.0,8.0,0.9892245513155136,0.6430225031578287,1.7544839486949282,3.0782139262281474,1.592443250574193,2.065024840244427,-0.46976979449187195,0.6430225031578287,1.384884034924296,3.1653517111638187,8.0,8.0,8.0,8.0,0.022468321197397282,0.015925384623961862,0.0009824034440767634,0.0005428600801215792,-1.0,10.318686987253326,8.0,3.5507529850530424,2.0885475648548275,-1.0,0.011471366829166937,0.015738814426653442,0.0009537535528949687,0.00028226670443803225,-1.0,12.40467902148,8.53712320541459,3.85121188727225,2.5381019143834664,-1.0,0.019305042719932223,0.014991181131867311,-1.0,-1.0,-1.0,10.374716437208077,6.168843301631763,-1.0,-1.0,-1.0,0.010292288898085688,0.011193208872001868,-1.0,-1.0,-1.0,12.337686603263526,7.828576496701601,-1.0,-1.0,-1.0,twitch
8,2.608565012392176,-0.3069052014316801,13.30208929077645,176.94557949978955,5.175407392441312,24.871416655739093,-0.3069052014316801,-0.3069052014316801,0.6934848982448114,1.2691379441729411,16.0,4.0,8.0,2.0,0.9784459022814844,-0.574413490490487,2.2395063418045176,5.015388654982653,1.01872504556679,-0.7086489189070693,-0.574413490490487,-0.574413490490487,2.5313052950534556,4.564139409227673,16.0,4.0,8.0,2.0,0.012149640303062868,0.009924981446593333,0.009121038606747614,0.009073364833307071,-1.0,10.318686987253326,7.8710848929327035,4.782657568159309,2.7232180412764495,-1.0,0.005394918836299548,0.0093783069314649,0.008567585080832104,0.00892933306845042,-1.0,12.607846760863092,8.724061861322062,6.102392602978154,3.85121188727225,-1.0,0.014913928127042618,0.0037424804242473745,0.006356892936915342,0.004271867688529191,-1.0,7.786297670316933,5.187358218604039,3.8097266836353483,2.8903616139540933,-1.0,0.004906555206365186,0.0033785992342192017,0.0036190779856035546,0.004269767788437068,-1.0,9.881208511495467,5.780723227908187,4.782657568159309,2.9536522918789987,-1.0,1.4853745511214662,-0.435719301108708,3.3963841651791196,11.535425397479464,1.555569332308322,0.9594982595726682,-0.435719301108708,-0.435719301108708,2.6133357019870966,7.296580007536873,16.0,4.0,8.0,2.0,1.0528126826097823,-0.5227599039037625,2.390354540013989,5.713794826965489,1.2850125489683217,0.3648012554413258,-0.5227599039037625,-0.5227599039037625,2.6036565513977776,4.585486643402484,16.0,4.0,8.0,2.0,0.013278407078867158,0.006550067763540404,0.0045113962288499425,-1.0,-1.0,7.786297670316933,5.215525060767743,4.0,-1.0,-1.0,0.0045817076511138815,0.0047918978331178514,0.004393939977202103,-1.0,-1.0,9.82784428885496,6.069436164792859,4.291739470103902,-1.0,-1.0,0.017812088657555118,0.007959690445981979,-1.0,-1.0,-1.0,7.744247173969177,3.728092096795578,-1.0,-1.0,-1.0,0.003150124350954619,0.0033573170136000792,-1.0,-1.0,-1.0,10.152407657533866,4.91392214442748,-1.0,-1.0,-1.0,twitch
9,0.9077589300707573,0.12183341271538768,3.562218644983493,12.689401674668032,4.922327085963429,23.113332984741493,-0.23330507266976683,0.12183341271538768,0.5219894525859843,1.2482726649511178,7.0,3.5,6.0,1.0,1.2137276284590555,0.8372768665749413,2.0233134088066826,4.093797150256918,2.041530117176313,5.094443615384513,-0.29207541907740137,0.8372768665749413,1.6842910808141984,3.6888913878471072,7.0,3.5,6.0,1.0,0.011958763649900967,0.010609136839909848,0.00948205068484232,-1.0,-1.0,10.318686987253326,4.154536407845515,2.5936791093020193,-1.0,-1.0,0.00459454916135534,0.0075045131053964684,0.008606950424200505,-1.0,-1.0,12.745137210738136,7.744247173969177,3.151961690215773,-1.0,-1.0,0.013478586996022534,0.01845102388053319,0.007570927354601625,0.002329360580743998,-1.0,10.318686987253326,7.828576496701601,4.808626925810812,2.9377008666739637,-1.0,0.009710219851793987,0.012501905773375295,0.00673489724948365,0.00230908539306515,-1.0,12.008112557011405,9.41117593320225,5.7495039897959295,3.134939279931106,-1.0,1.64009239310636,0.7036143800322361,3.0108583679331034,9.065268111752792,2.119541466689447,4.167774385318596,-0.43549951375558077,0.7036143800322361,2.112011738871537,5.302042746010212,8.0,4.0,6.0,2.0,1.1022701180608798,0.7490027219816098,2.0185143816862032,4.0744003090740355,2.121022018509727,4.6750822192191075,-0.46976979449187195,0.7490027219816098,1.490864253748077,3.377312148811381,8.0,4.0,6.0,2.0,0.02066925210618258,0.02127590200325061,0.006505333606661277,-1.0,-1.0,10.262960128630226,7.913824105551804,4.604756919811931,-1.0,-1.0,0.008290162917339082,0.01768618028648112,0.0052960462777082795,-1.0,-1.0,12.67630612201995,9.110309078053533,5.626303975276062,-1.0,-1.0,0.014937142552540307,0.020357385419652076,0.008932058307787712,0.0025403472015969038,-1.0,10.262960128630226,7.828576496701601,4.756828460010884,2.7085110938737853,-1.0,0.00825879315377526,0.013804912937473804,0.007560042407715584,0.00207194582707029,-1.0,12.337686603263526,9.360350157466002,5.780723227908187,3.2560548437146957,-1.0,twitch
